lead_id,first_name,last_name,email,title,created_date,lead_age_days,company_name,industry,employee_count,employee_count_bucket,annual_revenue,annual_revenue_bucket,tech_stack,hq_location,total_engagements,unique_engagement_types,last_engagement_date,target,score
753,John,Peterson,martinbarbara@yahoo.com,"Therapist, occupational",2025-02-05,131,"Adams, Brown and Perez",Healthcare,4846,Large,88.54,Low,Oracle,Heatherport,2,1,2025-03-29 03:34:09.000,0,0.02
910,William,Jackson,holly59@jones.com,Financial adviser,2025-04-11,66,Powers LLC,Healthcare,309,Large,16.51,Low,Oracle,Johnport,1,1,2025-02-09 01:03:35.000,0,0.02
5,Karen,Avila,ryanterry@herrera-lee.com,Neurosurgeon,2025-01-19,148,"Briggs, Patrick and Knapp",Retail,1484,Large,35.86,Low,Salesforce,Port Dawn,2,1,2025-04-20 20:06:18.000,0,0.03
45,Kimberly,Robinson,melissa19@joseph.net,Educational psychologist,2025-04-16,61,Nicholson LLC,Retail,3590,Large,59.94,Low,Oracle,Anthonyfurt,1,1,2025-05-03 22:08:07.000,0,0.01
54,Suzanne,Stevenson,stevenrandolph@yahoo.com,"Journalist, magazine",2025-02-09,127,Mills LLC,Manufacturing,3956,Large,61.48,Low,Salesforce,Port Maryport,3,3,2025-05-01 01:39:48.000,0,0.06
240,Jacob,Smith,pricerebecca@gonzales.com,Exhibition designer,2025-05-19,28,"Mack, Ortiz and Jackson",Finance,3300,Large,45.9,Low,Salesforce,Boltonbury,1,1,2025-03-05 04:50:44.000,0,0.04
444,Timothy,Reed,warrenaaron@johnson.com,"Psychologist, occupational",2025-05-07,40,"Harrison, Sawyer and Harper",Retail,2306,Large,79.09,Low,Marketo,Matthewview,2,2,2025-04-28 18:29:28.000,0,0.05
487,Dylan,White,kmarshall@yahoo.com,Child psychotherapist,2025-04-02,75,"Gilmore, Bowman and Rose",Healthcare,2217,Large,8.88,Low,Marketo,Robertshire,1,1,2025-02-26 08:08:35.000,0,0.03
597,Meghan,Vega,kathrynmurphy@jones-logan.org,Chartered management accountant,2025-05-06,41,Dunn Ltd,Healthcare,1625,Large,50.21,Low,HubSpot,Port Heatherchester,3,2,2025-05-23 21:16:33.000,0,0.0
811,Erika,Griffin,evanscheyenne@gmail.com,Health service manager,2025-05-04,43,Watson PLC,Retail,4509,Large,65.56,Low,HubSpot,North Kathybury,3,2,2025-05-18 08:57:35.000,0,0.01
824,Brandon,Gallegos,david14@singleton.biz,Advertising copywriter,2025-03-11,97,Lynch Inc,Retail,2086,Large,65.38,Low,SAP,West Matthewstad,2,2,2025-05-17 20:58:17.000,0,0.02
985,Sherri,Alexander,cruzerika@jones.com,Chiropractor,2025-03-08,100,Chapman Group,Finance,544,Large,12.03,Low,Salesforce,Carmentown,2,2,2025-06-04 13:56:21.000,0,0.02
96,Holly,Horne,ldominguez@yahoo.com,Contracting civil engineer,2025-02-21,115,"Williams, Romero and Harris",Finance,3940,Large,77.6,Low,HubSpot,Jonesborough,5,2,2025-05-25 05:00:02.000,1,1.0
126,Michael,Pratt,jasonsmith@norman-baker.com,Primary school teacher,2025-03-27,81,"Kim, Robbins and Ayala",Technology,551,Large,30.75,Low,Marketo,Michaelview,1,1,2025-01-04 08:06:36.000,0,0.02
206,Trevor,Stone,xsmith@wright.com,Management consultant,2025-03-07,101,Burch-Barron,Retail,579,Large,15.81,Low,SAP,North Tannerberg,1,1,2025-03-13 03:15:22.000,0,0.06
525,Joseph,Gutierrez,bryan48@brandt.info,Contractor,2025-04-12,65,"Jacobs, Hammond and Browning",Technology,1335,Large,40.6,Low,Salesforce,Lake Williamstad,1,1,2025-05-23 17:40:24.000,0,0.0
829,Kylie,Andrade,tjohnson@yahoo.com,Operations geologist,2025-03-21,87,"Pineda, Kim and Smith",Healthcare,66,Medium,22.59,Low,Marketo,Nancyberg,3,3,2025-06-01 13:40:34.000,0,0.02
920,Jennifer,Todd,yramos@moss-smith.com,Biomedical scientist,2025-01-25,142,"Mack, Ortiz and Jackson",Finance,3300,Large,45.9,Low,Salesforce,Boltonbury,1,1,2025-06-05 01:46:57.000,0,0.01
379,Donna,Blackwell,christina79@gmail.com,"Education officer, environmental",2025-04-06,71,Brown-Bryant,Healthcare,3265,Large,16.83,Low,Marketo,East Daniel,1,1,2025-03-15 00:38:11.000,0,0.02
384,Pamela,Morris,tporter@yahoo.com,Theatre director,2025-02-04,132,"Jacobs, Hammond and Browning",Technology,1335,Large,40.6,Low,Salesforce,Lake Williamstad,1,1,2025-04-30 08:52:17.000,0,0.0
771,Jennifer,Watson,whitemichael@gray.com,"Pilot, airline",2025-02-08,128,Joseph Inc,Technology,4882,Large,13.91,Low,Marketo,East Patriciaport,5,3,2025-05-12 14:57:02.000,1,0.96
845,Ryan,Robertson,thomassamantha@yahoo.com,"Engineer, aeronautical",2025-03-16,92,Mcgee-Aguilar,Manufacturing,1772,Large,91.6,Low,Marketo,Tranborough,2,2,2025-05-17 18:58:52.000,0,0.01
793,Eileen,Garcia,acohen@bentley-turner.net,Advertising account executive,2025-05-22,25,"Martin, Ochoa and Murphy",Finance,3412,Large,90.81,Low,Salesforce,West Toddstad,1,1,2025-01-12 13:55:52.000,0,0.0
3,Anthony,Gordon,sallyball@meyers.com,"Scientist, water quality",2025-05-19,28,Gonzales PLC,Healthcare,1033,Large,10.34,Low,SAP,Bakershire,3,2,2025-04-08 12:38:40.000,0,0.01
111,Hannah,Gutierrez,regina05@yahoo.com,"Conservation officer, historic buildings",2025-05-11,36,Joseph Inc,Technology,4882,Large,13.91,Low,Marketo,East Patriciaport,1,1,2025-02-12 12:22:52.000,0,0.03
168,Mark,Austin,hkennedy@gmail.com,Field seismologist,2025-06-05,11,Hill-Becker,Healthcare,1561,Large,28.17,Low,Salesforce,Meadowsberg,5,3,2025-05-17 02:53:50.000,1,0.99
228,Sandra,Simmons,williamsjacob@diaz-sharp.com,Ergonomist,2025-02-03,133,Graves-Murphy,Healthcare,1353,Large,2.05,Low,Salesforce,West Cristian,3,2,2025-04-28 15:24:26.000,0,0.04
343,Jasmine,Ford,trandustin@gmail.com,Restaurant manager,2025-05-02,45,Martinez Group,Manufacturing,2347,Large,47.88,Low,Marketo,Martinezville,5,3,2025-05-14 20:11:31.000,1,0.98
407,Christina,Cook,lauraturner@harris.net,Building surveyor,2025-02-16,120,Ortiz and Sons,Manufacturing,828,Large,85.71,Low,Oracle,Jacksonburgh,4,3,2025-05-28 19:02:43.000,1,1.0
912,Curtis,Morris,garyreed@yahoo.com,Forest/woodland manager,2025-01-03,164,Henry-Gonzales,Technology,1838,Large,59.45,Low,SAP,Port Patricia,5,3,2025-04-28 03:18:51.000,1,0.99
32,Isaiah,Miranda,msanchez@hotmail.com,Office manager,2025-02-25,111,"Ramos, Jackson and Evans",Manufacturing,177,Medium,47.55,Low,Oracle,Jasminefort,2,2,2025-05-22 21:04:38.000,0,0.0
67,Courtney,Kim,nfinley@payne.com,Exercise physiologist,2025-02-02,134,"Joyce, Macias and Smith",Healthcare,2502,Large,33.98,Low,SAP,South Davidfurt,2,2,2025-05-15 02:13:45.000,0,0.01
99,Mary,Hayes,brittany62@booth.info,Agricultural engineer,2025-02-27,109,"Edwards, Schmidt and Newton",Manufacturing,2263,Large,36.87,Low,HubSpot,Jasonville,2,2,2025-03-04 10:04:42.000,0,0.01
110,Todd,Brady,wunderwood@miller.com,Multimedia specialist,2025-02-07,129,Collins-Hall,Manufacturing,4080,Large,63.76,Low,Marketo,Brownland,3,3,2025-05-15 22:22:36.000,0,0.0
130,Neil,Barber,colliertim@mills-richards.info,"Designer, ceramics/pottery",2025-05-08,39,"Anderson, Chan and Gonzales",Healthcare,2495,Large,3.09,Low,HubSpot,North Mirandaside,2,2,2025-03-24 18:35:10.000,0,0.04
300,Margaret,Baldwin,lcochran@gmail.com,Equality and diversity officer,2025-05-23,24,Flores-Sanford,Healthcare,1498,Large,90.7,Low,Oracle,West Joe,2,1,2025-04-26 23:49:46.000,0,0.04
351,Susan,Jones,arthurwoods@yahoo.com,"Surveyor, commercial/residential",2025-03-06,102,"Kim, Robbins and Ayala",Technology,551,Large,30.75,Low,Marketo,Michaelview,2,2,2025-04-22 01:38:46.000,0,0.03
452,Randy,Lopez,bmoody@hotmail.com,Neurosurgeon,2025-05-10,37,Deleon Inc,Manufacturing,2645,Large,44.0,Low,SAP,West Jessicashire,3,2,2025-04-25 12:57:02.000,0,0.04
530,Kaitlin,Thompson,william23@gmail.com,"Administrator, local government",2025-05-01,46,Guerrero PLC,Manufacturing,3584,Large,68.76,Low,Marketo,North Greggshire,5,3,2025-05-08 17:21:55.000,1,0.96
571,John,Thompson,ryanmontgomery@hotmail.com,Ranger/warden,2025-05-30,17,"Cox, Smith and Padilla",Technology,1705,Large,35.19,Low,Marketo,New Leslie,3,2,2025-04-13 00:48:52.000,0,0.03
607,Glen,Vang,brookemendoza@petersen.com,Learning mentor,2025-01-16,151,James-Flores,Technology,2499,Large,84.55,Low,HubSpot,Laurieville,3,3,2025-04-22 07:53:30.000,0,0.02
636,Jeffery,Garcia,pdavis@hotmail.com,Research scientist (life sciences),2025-02-18,118,"Cruz, Boone and Griffin",Healthcare,3484,Large,79.91,Low,Salesforce,New Jasonland,3,3,2025-05-28 16:18:37.000,0,0.03
710,Nicole,Howard,daymichelle@cain-chan.com,"Runner, broadcasting/film/video",2025-04-22,55,Osborne Ltd,Retail,1220,Large,64.66,Low,SAP,Diazberg,4,3,2025-05-21 02:20:07.000,1,0.96
750,Lindsey,Cook,brownheidi@berry.com,"Teacher, secondary school",2025-04-17,60,"Taylor, Jordan and Jordan",Finance,3621,Large,39.09,Low,HubSpot,Port Justintown,2,2,2025-04-11 05:52:44.000,0,0.04
954,Sarah,Villarreal,raymondhughes@gmail.com,"Scientist, audiological",2025-03-13,95,"Kim, Robbins and Ayala",Technology,551,Large,30.75,Low,Marketo,Michaelview,5,3,2025-06-05 00:30:07.000,1,0.99
798,Eric,Richards,timothy41@wood.info,Careers adviser,2025-01-29,138,Collins-Hall,Manufacturing,4080,Large,63.76,Low,Marketo,Brownland,4,3,2025-05-22 05:47:08.000,1,0.97
229,Elizabeth,Taylor,sallytaylor@hays-brown.com,Archaeologist,2025-01-31,136,James-Flores,Technology,2499,Large,84.55,Low,HubSpot,Laurieville,5,4,2025-05-24 23:31:47.000,1,0.99
600,Darlene,Davis,mhoffman@baker.biz,Travel agency manager,2025-01-25,142,Watson PLC,Retail,4509,Large,65.56,Low,HubSpot,North Kathybury,4,4,2025-06-01 15:14:00.000,1,0.96
437,Andrea,Powers,mcculloughfred@smith.com,Maintenance engineer,2025-02-19,117,"Henry, Washington and Collins",Technology,4496,Large,74.35,Low,Salesforce,Christophermouth,3,2,2025-04-21 16:30:38.000,0,0.01
640,James,Edwards,sergio33@gmail.com,Naval architect,2025-05-24,23,"Russell, Bonilla and Mendez",Finance,3527,Large,48.02,Low,HubSpot,Lake Seth,4,3,2025-05-21 05:57:36.000,1,0.99
758,Richard,Smith,dennismann@gmail.com,Accommodation manager,2025-03-27,81,Collins-Little,Manufacturing,1508,Large,57.9,Low,Marketo,Port Theresafort,4,4,2025-06-04 23:05:04.000,1,0.99
786,Taylor,Adams,darryl15@bautista-peterson.biz,General practice doctor,2025-02-02,134,"Nelson, Berry and Gonzalez",Technology,1465,Large,69.07,Low,HubSpot,East Michelletown,2,2,2025-06-04 09:06:30.000,0,0.0
806,Jeremy,Davis,brettvargas@hotmail.com,Outdoor activities/education manager,2025-06-07,9,Pitts-Snyder,Manufacturing,4448,Large,55.84,Low,HubSpot,North Ashley,3,2,2025-05-09 00:33:45.000,0,0.01
843,Roy,Fernandez,sarah36@fisher.org,Newspaper journalist,2025-03-13,95,Henry-Gonzales,Technology,1838,Large,59.45,Low,SAP,Port Patricia,2,2,2025-05-17 10:16:57.000,0,0.07
862,Jonathan,Owens,jonesbrenda@gmail.com,Computer games developer,2025-05-24,23,Leon Inc,Technology,3090,Large,84.23,Low,HubSpot,Nicoleville,4,4,2025-06-03 23:11:03.000,1,0.99
889,Nicholas,Pittman,eric75@yahoo.com,"Surveyor, insurance",2025-04-16,61,"Taylor, Newman and Whitehead",Finance,3992,Large,70.58,Low,SAP,Port Jeffery,5,3,2025-06-07 06:12:48.000,1,0.98
504,Lucas,Jones,ritterjohn@gmail.com,"Therapist, art",2025-03-20,88,Osborne Ltd,Retail,1220,Large,64.66,Low,SAP,Diazberg,5,3,2025-06-03 14:38:10.000,1,0.91
61,Trevor,Morales,aguilaramy@morgan-marsh.com,Media buyer,2025-03-27,81,Williams PLC,Finance,1238,Large,49.64,Low,Oracle,Michelleville,2,1,2025-04-07 12:24:37.000,0,0.01
143,Yvonne,Escobar,ronald06@davis-montoya.info,"Engineer, petroleum",2025-05-10,37,"Benjamin, Hill and Hernandez",Technology,4269,Large,60.28,Low,Marketo,South Jadeton,4,3,2025-04-20 19:33:01.000,1,0.95
171,Kelly,Patterson,williamslindsey@gmail.com,Music therapist,2025-02-25,111,"Hicks, Love and Liu",Technology,4861,Large,82.44,Low,HubSpot,Benjaminbury,3,3,2025-06-07 16:10:42.000,0,0.04
304,Kristy,Figueroa,garzarebecca@hotmail.com,Quality manager,2025-01-24,143,"Williams, Hicks and Williams",Technology,2290,Large,77.14,Low,Oracle,South Katherineborough,4,2,2025-05-29 16:30:09.000,1,0.93
318,Shawn,Mueller,hodgesrodney@gmail.com,Telecommunications researcher,2025-05-06,41,Campbell Group,Healthcare,4915,Large,64.48,Low,HubSpot,East Crystal,1,1,2025-04-13 14:24:03.000,0,0.01
328,Jocelyn,Burns,dtate@robinson.com,"Psychologist, prison and probation services",2025-01-17,150,Gonzalez PLC,Finance,2752,Large,47.4,Low,SAP,Joeltown,5,3,2025-05-30 17:09:45.000,1,0.98
344,Sheila,Sullivan,wmartinez@rodriguez.com,Records manager,2025-01-05,162,"Wilson, Lopez and Doyle",Finance,1162,Large,47.33,Low,Salesforce,Hensleyburgh,5,3,2025-05-08 04:19:58.000,1,0.96
441,Kayla,Obrien,williamsashley@anderson.biz,"Horticulturist, commercial",2025-04-11,66,Potter Inc,Retail,3863,Large,61.14,Low,Salesforce,East Monicashire,3,2,2025-05-24 14:00:43.000,0,0.0
451,Holly,Phillips,garciajames@yahoo.com,Chief Executive Officer,2025-04-06,71,Gomez PLC,Finance,2906,Large,62.0,Low,Salesforce,Christophertown,4,3,2025-06-05 22:20:57.000,1,0.98
505,Oscar,Martin,scottmartha@russo.org,Museum/gallery exhibitions officer,2025-02-13,123,"Ramos, Jackson and Evans",Manufacturing,177,Medium,47.55,Low,Oracle,Jasminefort,5,4,2025-05-08 01:58:10.000,1,0.96
310,Kayla,Berry,matthewgentry@cooper.com,Medical technical officer,2025-04-09,68,Oliver-Smith,Manufacturing,877,Large,55.18,Low,SAP,Lake Carlos,5,3,2025-05-30 16:39:25.000,1,0.99
635,Carmen,Garcia,scottphillips@myers.com,"Therapist, horticultural",2025-03-19,89,Johnson Ltd,Finance,2528,Large,65.09,Low,Marketo,East Williamborough,3,2,2025-04-30 05:05:40.000,0,0.03
730,Timothy,Lee,imartinez@yahoo.com,"Designer, industrial/product",2025-03-31,77,"Horton, Martinez and Fields",Retail,4896,Large,95.33,Low,HubSpot,Leemouth,4,3,2025-03-30 02:12:13.000,1,0.84
744,Randall,Holt,shelly28@smith-marquez.info,Geographical information systems officer,2025-01-19,148,"Williams, Hicks and Williams",Technology,2290,Large,77.14,Low,Oracle,South Katherineborough,5,3,2025-05-31 18:11:38.000,1,0.98
757,Ralph,Fischer,browntyrone@martin.com,Fine artist,2025-02-15,121,"Sosa, Smith and Alvarez",Technology,4167,Large,97.32,Low,HubSpot,Lake Pamela,5,3,2025-04-09 04:32:20.000,1,0.97
760,Kimberly,Pearson,bushgeoffrey@austin-miller.biz,"Therapist, speech and language",2025-05-24,23,Taylor and Sons,Manufacturing,2549,Large,26.93,Low,SAP,New Karenfurt,5,3,2025-06-02 04:33:50.000,1,0.96
778,Eric,Morales,campbelldaniel@taylor.info,Chartered accountant,2025-02-06,130,"Jones, Peters and Kelley",Manufacturing,3413,Large,37.03,Low,Marketo,East Jack,2,2,2025-05-02 23:16:15.000,0,0.01
792,Charles,Guerrero,dmorse@owens.com,Meteorologist,2025-04-08,69,"Briggs, Patrick and Knapp",Retail,1484,Large,35.86,Low,Salesforce,Port Dawn,4,3,2025-05-17 08:31:10.000,1,0.97
838,Shari,Hull,gward@yahoo.com,"Designer, multimedia",2025-03-22,86,Ward-Gray,Healthcare,1992,Large,95.73,Low,Oracle,Potterberg,2,1,2025-02-14 05:21:43.000,0,0.12
847,Melissa,Washington,joshuavasquez@blake-jackson.info,"Surveyor, quantity",2025-01-04,163,Hale Ltd,Manufacturing,2176,Large,25.78,Low,Salesforce,Brownside,3,3,2025-05-01 01:34:20.000,0,0.02
888,Renee,Moore,amy49@hotmail.com,Community development worker,2025-05-30,17,"Clark, Owens and Johnston",Technology,133,Medium,58.87,Low,Salesforce,Wallsshire,2,2,2025-05-19 08:14:27.000,0,0.0
364,Mary,Delgado,ymoore@gmail.com,Data scientist,2025-01-10,157,Leon Inc,Technology,3090,Large,84.23,Low,HubSpot,Nicoleville,2,2,2025-03-07 18:32:30.000,0,0.0
63,Jennifer,Miller,vsmith@yahoo.com,"Solicitor, Scotland",2025-01-14,153,Frank Inc,Finance,2357,Large,76.68,Low,HubSpot,South Lori,1,1,2025-04-17 12:16:16.000,0,0.02
87,Shane,Love,tclark@yahoo.com,Advertising account executive,2025-04-02,75,Robertson PLC,Technology,941,Large,77.28,Low,Oracle,Port Troybury,3,3,2025-05-03 02:50:07.000,0,0.01
201,Christopher,Hester,barbarabell@martinez.org,Exhibition designer,2025-01-10,157,Johnson-King,Retail,4542,Large,2.82,Low,SAP,Port Hailey,5,4,2025-03-20 05:57:41.000,1,0.94
221,Nicholas,Stewart,tayala@yahoo.com,Publishing copy,2025-01-12,155,"Cox, Smith and Padilla",Technology,1705,Large,35.19,Low,Marketo,New Leslie,5,3,2025-06-02 07:21:33.000,1,0.98
274,Ashley,Ball,davidpham@kemp.biz,"Scientist, physiological",2025-06-05,11,"Young, Cooper and Curtis",Healthcare,3481,Large,10.66,Low,SAP,Pamelafort,3,2,2025-06-01 13:12:17.000,0,0.01
301,Traci,Cannon,qorozco@gmail.com,Ranger/warden,2025-03-03,105,"Medina, Phillips and Diaz",Finance,3470,Large,34.31,Low,Marketo,Seanview,5,3,2025-04-26 15:58:10.000,1,0.97
321,Elizabeth,Ochoa,steven55@hotmail.com,"Teacher, adult education",2025-05-19,28,"Hobbs, Munoz and Oliver",Finance,3267,Large,75.04,Low,Oracle,Jessicaberg,1,1,2025-03-17 16:58:01.000,0,0.02
345,Theresa,Hicks,woodarddaniel@yahoo.com,"Journalist, newspaper",2025-01-31,136,Stone LLC,Retail,2295,Large,86.39,Low,HubSpot,Adamsfurt,3,3,2025-06-01 05:47:06.000,0,0.07
346,Kevin,Hardin,robin58@ingram.com,Clinical molecular geneticist,2025-01-30,137,Merritt Inc,Finance,3028,Large,89.01,Low,Oracle,Justinbury,4,2,2025-05-25 11:56:36.000,1,0.99
470,Holly,Bradley,wardcrystal@roman.org,"Designer, jewellery",2025-04-07,70,Martin and Sons,Retail,1351,Large,23.89,Low,Oracle,North Jesseberg,5,3,2025-05-04 22:22:31.000,1,0.99
477,Nathan,Ramsey,bonnie70@gmail.com,"Conservator, museum/gallery",2025-03-10,98,Johnson-King,Retail,4542,Large,2.82,Low,SAP,Port Hailey,2,2,2025-05-24 18:24:50.000,0,0.08
500,Jennifer,Ponce,margaret74@wood-reed.com,"Engineer, technical sales",2025-06-02,14,"Tucker, Rivas and Wilson",Retail,2978,Large,79.96,Low,SAP,East Davidhaven,4,2,2025-05-10 08:48:30.000,1,0.95
528,Alicia,Richards,cynthia25@newman.org,General practice doctor,2025-03-09,99,"Cook, Johnson and Randolph",Finance,4391,Large,43.53,Low,Salesforce,Lake Ashleyton,5,3,2025-05-31 18:46:10.000,1,0.99
575,Sherry,Richards,vaguilar@yahoo.com,Cytogeneticist,2025-05-08,39,Nicholson LLC,Retail,3590,Large,59.94,Low,Oracle,Anthonyfurt,4,3,2025-05-27 02:38:44.000,1,0.97
620,Kevin,Cruz,richardsonmary@phillips.info,"Education officer, museum",2025-04-10,67,Ward-Gray,Healthcare,1992,Large,95.73,Low,Oracle,Potterberg,4,3,2025-05-20 16:25:09.000,1,0.98
672,Steven,Wise,michael88@jackson-brooks.com,Interior and spatial designer,2025-05-12,35,Sandoval Ltd,Technology,1193,Large,37.3,Low,Salesforce,Jacksonhaven,5,3,2025-04-28 06:16:36.000,1,0.97
704,William,Cooper,carpenterrichard@hotmail.com,Clinical molecular geneticist,2025-05-15,32,Lynch Group,Healthcare,2840,Large,25.65,Low,HubSpot,North Stevenville,2,2,2025-05-08 19:02:41.000,0,0.0
723,Richard,Jackson,khartman@osborn-morton.com,Geophysicist/field seismologist,2025-05-31,16,Edwards-Shaw,Retail,2442,Large,36.44,Low,Salesforce,Alexandertown,5,3,2025-06-06 00:04:06.000,1,0.97
781,Jacob,Bennett,robinsonamy@yahoo.com,"Journalist, newspaper",2025-01-06,161,Saunders-Harrison,Healthcare,1048,Large,19.87,Low,SAP,Mcdowellside,5,3,2025-05-19 22:01:39.000,1,0.97
790,Krista,Garrison,chavezamber@solis.info,Chief Financial Officer,2025-01-19,148,Perez Ltd,Finance,2806,Large,97.37,Low,HubSpot,Freemantown,4,3,2025-05-22 23:50:42.000,1,0.98
872,Amanda,Chandler,ebryant@rogers-hernandez.com,Paramedic,2025-01-19,148,"Holmes, Porter and Vincent",Healthcare,4329,Large,96.66,Low,Salesforce,Hugheston,4,3,2025-06-01 22:48:33.000,1,0.89
884,Lydia,Brandt,shahstephanie@huff.com,"Scientist, product/process development",2025-01-08,159,Orr-Lopez,Healthcare,71,Medium,23.98,Low,Oracle,New Davidside,4,2,2025-05-28 11:04:00.000,1,0.94
973,William,Jackson,estradajennifer@bernard.com,Licensed conveyancer,2025-05-22,25,Johnston and Sons,Finance,2419,Large,21.94,Low,HubSpot,Sloanbury,3,2,2025-02-24 01:24:27.000,0,0.01
882,Christopher,Gibbs,tracyjones@wright-rowe.biz,Energy manager,2025-03-21,87,Smith PLC,Retail,3857,Large,9.51,Low,Marketo,Lake Davidhaven,1,1,2025-04-23 18:17:05.000,0,0.02
908,Reginald,Caldwell,tylervazquez@griffin-lowe.biz,Retail banker,2025-01-10,157,Wright-Neal,Healthcare,3756,Large,2.93,Low,Oracle,Taylorstad,4,2,2025-05-17 19:00:14.000,1,0.95
676,Phyllis,Ortega,jesse12@hotmail.com,Fish farm manager,2025-01-28,139,Gardner-Mays,Retail,1026,Large,25.96,Low,Marketo,North Amandastad,4,3,2025-04-15 06:58:18.000,1,1.0
915,Jean,Mcdonald,joshuagill@bradley.com,Industrial buyer,2025-01-05,162,Harrell Inc,Finance,2450,Large,31.17,Low,SAP,Christopherburgh,4,2,2025-03-07 17:46:19.000,1,0.99
74,Matthew,Sharp,vaughandennis@smith.com,Operational researcher,2025-05-12,35,"Jones, Peters and Kelley",Manufacturing,3413,Large,37.03,Low,Marketo,East Jack,3,2,2025-04-10 15:43:57.000,0,0.04
100,Alexander,Wade,danielsanchez@hotmail.com,"Designer, jewellery",2025-04-24,53,Wade Inc,Technology,3736,Large,44.69,Low,Marketo,East Tracey,3,2,2025-05-28 19:44:08.000,0,0.03
184,Alicia,Collins,wmeyer@parker-stewart.com,Gaffer,2025-05-12,35,Rose Inc,Manufacturing,1365,Large,72.28,Low,Marketo,Teresamouth,2,2,2025-05-10 00:02:48.000,0,0.04
191,Elizabeth,Ward,singhfernando@perez.org,Secretary/administrator,2025-01-07,160,Perez Ltd,Finance,2806,Large,97.37,Low,HubSpot,Freemantown,2,2,2025-01-09 13:45:12.000,0,0.0
186,Nicholas,Friedman,anthony83@thompson.biz,Health physicist,2025-04-16,61,"Williams, Romero and Harris",Finance,3940,Large,77.6,Low,HubSpot,Jonesborough,5,3,2025-05-25 12:00:03.000,1,0.99
297,Tyler,Fuentes,kennethrodriguez@gmail.com,Futures trader,2025-03-07,101,Reilly-Adams,Manufacturing,2163,Large,11.16,Low,Oracle,Salazarhaven,3,2,2025-04-21 08:43:38.000,0,0.03
408,Austin,Hodges,alexandershort@yahoo.com,Event organiser,2025-04-13,64,"Jones, Peters and Kelley",Manufacturing,3413,Large,37.03,Low,Marketo,East Jack,2,1,2025-01-10 23:25:47.000,0,0.0
433,Jennifer,Delgado,nwebb@brown.info,Medical laboratory scientific officer,2025-04-01,76,"Scott, Smith and Chapman",Healthcare,2616,Large,64.37,Low,SAP,South Charles,2,2,2025-05-25 11:22:36.000,0,0.01
587,Justin,Zavala,taylorjustin@walker-campbell.com,Economist,2025-06-04,12,Chapman Group,Finance,544,Large,12.03,Low,Salesforce,Carmentown,2,2,2025-04-17 16:34:00.000,0,0.0
427,Danielle,White,latasha34@martin-huffman.com,Industrial buyer,2025-05-12,35,Watkins-Johnson,Technology,289,Large,16.84,Low,Salesforce,New Tammy,3,3,2025-05-10 12:27:09.000,0,0.03
708,Jill,Snyder,barrmarissa@lara.org,Agricultural engineer,2025-03-07,101,Jones Ltd,Finance,2782,Large,20.79,Low,HubSpot,South Anthonyview,2,2,2025-04-15 04:56:50.000,0,0.0
857,Jeffery,Bowers,coledenise@hotmail.com,Archivist,2025-01-19,148,Potter Inc,Retail,3863,Large,61.14,Low,Salesforce,East Monicashire,3,2,2025-04-25 20:46:58.000,0,0.07
